danceability (bin);key;track_id (song_features.csv);acousticness;danceability;duration_ms;energy;instrumentalness;liveness;loudness;mode;speechiness;tempo;valence
0.75;1;5DfWF0jqMgZDCiu9zJENTA;0,049;0,767;177140;0,543;0;0,115;-7,881;0;0,103;106,029;0,485
0.51;10;7gevvAspxft2qQmcvJjNBH;0,104;0,53;203453;0,707;0;0,105;-5,516;1;0,203;109,827;0,696
0.81;10;4vaxvNDaLSoD36iZX515ug;0,434;0,821;187173;0,434;0;0,128;-9,194;0;0,118;120,012;0,241
0.78;10;0CfmNX2TXk7yoJqHJiixnp;0,0183;0,791;230953;0,504;0;0,0963;-7,864;1;0,266;159,949;0,355
0.93;10;1vBeIXlzbAieGoDqInav5j;0,107;0,947;229005;0,788;0,000691;0,108;-6,138;0;0,124;129,977;0,454
0.60;7;0sPJELXHyWpFgkxlzvvRFI;0,22;0,625;196570;0,626;0;0,228;-5,281;1;0,0293;142,043;0,282
0.81;0;74cVJfmK18rhWnscIpGXjt;0,17;0,837;188524;0,549;0;0,057;-5,722;1;0,167;121,954;0,209
0.36;0;04CyO54TZk5tEylFg2Df41;0,0128;0,382;234867;0,675;0,000246;0,219;-6,56;1;0,0441;106,171;0,449
0.54;8;1cTZMwcBJT0Ka3UJPXOeeN;0,0934;0,567;210926;0,913;0,000124;0,114;-6,471;1;0,0736;93,35;0,792
0.75;7;5LciLoxa1gK70yIUeoHgRx;0,129;0,764;251773;0,59;0,00847;0,0851;-4,292;1;0,0395;99,996;0,281
0.63;6;18W92Zm1KjLCbUIszOhpkD;0,0253;0,661;197939;0,725;0;0,123;-4,859;1;0,0563;119,927;0,605
0.69;4;2lYjH3ZbCrW7CHmSRvVCN3;0,0148;0,719;133995;0,803;4e-06;0,29;-3,834;1;0,0795;142,966;0,712
0.90;6;2qsQ8eVDPmobZpvDxQCVQu;0,0849;0,917;191700;0,689;0;0,603;-6,225;1;0,264;102,414;0,443
0.66;2;1le5DusoKra9I92ExgBWYK;0,214;0,666;178242;0,677;0;0,0979;-5,743;1;0,0326;100,014;0,178
0.63;6;2gTYVoQCUh0QNUaFix01ld;0,307;0,643;191606;0,766;1,38e-05;0,107;-4,788;0;0,384;97,092;0,463
0.45;9;7Fg342AJtNsIDdwCfX0paC;0,239;0,46;185703;0,567;6,04e-06;0,0934;-5,637;1;0,0515;168,419;0,189
0.69;4;7uzmGiiJyRfuViKKK3lVmR;0,0161;0,71;131064;0,789;2,77e-06;0,451;-3,874;1;0,0722;142,929;0,717
0.90;11;44KKhCyI0BGS6LvVyDqJtH;0,022;0,932;181714;0,506;0;0,0933;-7,755;1;0,161;139,974;0,696
0.84;4;6sTDhYVVXU3HSDuG7mBLRU;0,185;0,849;256341;0,699;0,00118;0,0954;-5,193;0;0,0574;100,989;0,0778
0.57;7;55S2PQgSMYAhgoTCcGCDfw;0,0169;0,596;203418;0,854;0;0,124;-5,114;0;0,463;120,274;0,152
0.81;4;794QVQtFNy7hvtjQP1keQd;0,0152;0,817;213080;0,646;0;0,125;-5,12;0;0,249;162,898;0,835
0.66;2;5TVirkSwFEXF1nLJEebe2I;0,214;0,666;178242;0,677;0;0,0979;-5,743;1;0,0326;100,014;0,178
0.63;6;5eGX87IiKsGuzS3iw4CfCX;0,412;0,641;187824;0,444;0,00121;0,179;-6,482;1;0,0239;107,081;0,588
0.51;8;5mdooqkfMvf7LtIFKReUYg;0,731;0,533;226160;0,32;1,65e-05;0,154;-8,819;1;0,0316;98,036;0,291
0.57;8;41dykwc7XRMk44xgg8hykQ;0,0161;0,577;212543;0,48;0;0,104;-5,908;1;0,0297;76,54;0,422
0.87;11;5I30ByMf5nhgbSokY1EZiN;0,0381;0,901;254947;0,472;0;0,11;-8,416;0;0,194;120;0,479
0.90;11;3V8UKqhEK5zBkBb6d6ub8i;0,542;0,903;417920;0,675;1,28e-05;0,0595;-3,445;0;0,214;96,507;0,442
0.75;4;24snQ8Ew7aIKYCt0ulXHvx;0,0508;0,782;178347;0,671;2,49e-06;0,388;-4,815;0;0,062;94,981;0,667
0.60;2;74n5d5M21JnC4WJ6gdkggK;0,381;0,614;141935;0,782;0;0,399;-4,603;1;0,0605;167,95;0,77
0.72;5;5xzCzOAOfRi4DOttSzvznR;0,0784;0,725;204022;0,834;1,27e-05;0,0834;-3,913;0;0,037;120,026;0,859
0.63;7;76KDy62J99FKu6ZsxMJy3j;0,138;0,638;197333;0,724;0;0,112;-7,966;1;0,0851;120,235;0,461
0.75;10;31M5m42C3EGlbydf9XB5to;0,111;0,769;207720;0,721;5,9e-05;0,0505;-4,483;0;0,153;94,978;0,618
0.87;1;0r9d60ZYPAlFHq8qnUtkXN;0,138;0,878;190909;0,555;1,34e-06;0,151;-7,639;0;0,202;88,029;0,751
0.72;10;27oFpFktCq9JIXjJQRuv7a;0,0524;0,728;166852;0,584;0;0,0658;-7,255;0;0,176;161,9;0,365
0.66;6;6wos8Ds5FKMe33GjBHRake;0,845;0,684;197680;0,378;0;0,0969;-9,14;1;0,0381;105,015;0,771
0.66;0;1XM5PgxjpYcF0JuE9nfUbS;0,419;0,685;245360;0,762;0;0,0759;-5,147;1;0,0565;172,017;0,905
0.81;0;7yotKA30dwTKNEGomV9ZsI;0,21;0,831;191437;0,782;0;0,113;-6,274;1;0,15;141,869;0,199
0.69;0;5SxkdsY1ufZzoq9iXceLw9;0,0375;0,703;205947;0,696;5,65e-06;0,274;-5,482;1;0,0529;121,969;0,366
0.81;1;0bhnUFDQFCEHCBlsQfHnj5;0,0299;0,825;218954;0,487;0;0,0868;-6,416;1;0,233;105,05;0,372
0.69;8;2UciqgwVDwro0fev3MFbxJ;0,115;0,719;216727;0,497;0;0,0898;-7,661;1;0,681;81,651;0,345
0.84;4;1AT4xjNarTswd0UZ5FlmKF;0,135;0,869;133922;0,385;0;0,0931;-7,801;1;0,297;149,897;0,596
0.81;6;6tZ3b7ik1QDXFAZlXib0YZ;0,482;0,829;200310;0,527;0;0,631;-6,644;0;0,367;116,078;0,473
0.72;1;3rFF7kSm5qBOOPs6ljFgPp;0,185;0,74;237295;0,543;0;0,372;-7,979;1;0,399;78,198;0,337
0.66;2;7EulRO07ZgchxqKUHb8Pvc;0,147;0,678;190177;0,648;0;0,182;-5,892;1;0,445;94,336;0,635
0.66;10;5sWbwccBcyHsg5LEKWGZo9;0,19;0,675;315771;0,567;1,77e-06;0,175;-9,147;0;0,263;84,039;0,658
0.51;8;2AfWCBwGGCsZtvVnGF3QYE;0,811;0,512;107162;0,28;7,48e-05;0,087;-16,708;0;0,0441;111,446;0,545
0.69;6;6onwlDmIVKE8bBgyBRSuS0;0,102;0,716;257646;0,652;0;0,11;-7,909;0;0,398;109,295;0,494
0.54;8;0Px86mRlxdB3YqpK6KXWlr;0,626;0,548;197822;0,472;0;0,119;-8,343;1;0,477;82,36;0,138
0.69;8;5Lgqu1th1KqlG97OF2gWGe;0,0607;0,72;286730;0,626;0;0,0728;-9,351;1;0,397;75,032;0,182
0.51;2;6g1NlCpW7fgqDnWbCCDrHl;0,0038;0,532;247427;0,783;0,0012;0,161;-5,697;1;0,0523;124,08;0,643
0.57;1;5B03nSG8pLE48jh7kmasuL;0,0476;0,579;201920;0,887;0,828;0,294;-5,961;0;0,0334;126,041;0,472
0.51;10;3pWcj8hxj3fsb9TDAcMpEl;0,186;0,532;223147;0,616;0;0,0928;-7,074;0;0,0328;101,883;0,292
0.57;6;6nsLzJfvp5OLd4mgqUJkpq;0,298;0,577;230613;0,741;0;0,142;-3,83;0;0,0501;128,081;0,581
0.63;9;0Y4hwUppbGc8aIBmiTz30A;0,0161;0,636;196552;0,805;0;0,0793;-4,594;1;0,327;92,958;0,908
0.63;2;6Hgh47WXVKtXN5zGOu0hjI;0,183;0,652;263014;0,678;3,26e-05;0,106;-6,183;1;0,0541;72,989;0,28
0.54;7;3zKST4nk4QJE77oLjUZ0Ng;0,0309;0,545;255093;0,78;4,64e-05;0,0828;-4,867;0;0,0436;125,014;0,458
0.69;1;4Pbg79cTBu4vgSphoyNq3j;0,0372;0,697;186987;0,683;0;0,137;-2,881;0;0,117;96,133;0,603
0.51;6;0ct6r3EGTcMLPtrXHDvVjc;0,0166;0,527;176658;0,835;0;0,249;-5,298;1;0,0433;125,983;0,654
0.33;4;0u2P5u6lvoDfwTYjAADbn4;0,934;0,351;200186;0,296;0;0,095;-10,109;0;0,0333;115,284;0,12
0.66;0;3qKCDFZp192KBEEtFj7fDa;0,104;0,691;193510;0,736;0;0,111;-4,993;1;0,0321;140,034;0,0395
0.66;6;3ZBksMOUTbOTIgIwV0RaLg;0,237;0,679;190547;0,435;1,54e-06;0,112;-8,238;0;0,0449;89,996;0,326
0.84;11;093RgZ7RXHZwIrxZhZYX4Q;0,316;0,854;185147;0,626;0;0,0961;-5,14;1;0,0618;140,05;0,377
0.60;6;2GGGm4MLQynB3I4E4ycIYC;0,144;0,624;182265;0,745;0;0,257;-2,936;1;0,0628;99,971;0,493
0.69;10;62vpWI1CHwFy7tMIcSStl8;0,302;0,696;292987;0,521;0;0,0565;-8,465;0;0,332;100;0,458
0.63;7;2BVVmJQZv4fOPWavI9mkIj;0,0487;0,634;232760;0,674;0,00116;0,102;-7,145;1;0,0465;115,995;0,298
0.57;0;5Iy2Jj87Ha0C0IBlNE1I4y;0,04;0,59;278480;0,724;4,07e-05;0,142;-3,278;1;0,0439;127,059;0,526
0.57;6;7HC3sppue0re7HPfo5zscF;0,00247;0,586;233347;0,727;0,0107;0,152;-4,799;1;0,039;124,99;0,496
0.81;4;12ip0ceCeszDTDFxDY1AXJ;0,0351;0,826;207546;0,466;0,0092;0,0833;-7,521;0;0,0425;124,95;0,548
0.60;2;3c3XJ9P1BjOtmNXKvdVyHK;0,0482;0,631;206067;0,836;0,139;0,135;-3,386;0;0,0343;134,987;0,321
0.48;6;2bNrvWD9d5Zn9tS8XvcaMk;0,332;0,509;208316;0,79;6,67e-05;0,316;-3,782;0;0,0374;127,946;0,638
0.54;1;0xIVvRmjztR1AwuHrkhH41;0,0505;0,569;148387;0,785;1,12e-06;0,086;-4,057;0;0,0457;128,031;0,303
0.60;5;1nO67wic65N413c11zKxM7;0,155;0,605;211880;0,8;0,0562;0,121;-6,235;0;0,0545;128,074;0,836
0.51;11;6J7ZSdEEYo3ns4gnHdwRL0;0,0868;0,515;203960;0,837;0;0,0403;-2,552;1;0,0401;126,026;0,52
0.66;9;3qC3qmZNDXu62hc8YbhWsy;0,000276;0,686;479333;0,581;0,1;0,3;-5,911;1;0,112;124,995;0,253
0.57;6;3bxtgzAeAZPdRtKoPL5GG2;0,0717;0,595;239427;0,745;1,71e-06;0,448;-2,053;1;0,0259;124,993;0,459
0.66;1;1HagMz5nWk1HmevNCBOxF3;0,0387;0,671;190921;0,834;0;0,454;-3,928;0;0,0885;113,021;0,454
0.54;11;08hm0V6cTsWDX62hW42sEv;0,104;0,548;193893;0,58;0;0,127;-7,524;0;0,121;180,066;0,462
0.45;11;7GCKSaadrwpoVSiwbEGkfv;0,00836;0,471;224027;0,755;0;0,368;-6,612;0;0,0455;154,801;0,512
0.72;8;7ms3VzLTfr7fXNOqA4Mkx9;0,0108;0,729;179831;0,687;0;0,162;-8,06;0;0,25;160,085;0,683
0.78;11;2ijef6ni2amuunRoKTlgww;0,354;0,791;188560;0,745;2,93e-05;0,104;-3,695;0;0,0464;94,014;0,82
0.72;8;3swc6WTsr7rl9DqQKQA55C;0,58;0,739;221440;0,559;0;0,112;-8,011;1;0,117;140,124;0,439
0.60;0;3fpVWegR6YOS1Yk5HSMYIq;0,0379;0,61;221787;0,554;3,84e-05;0,166;-5,501;1;0,137;159,85;0,244
0.66;10;7dt6x5M1jzdTEt8oCbisTK;0,354;0,68;231267;0,563;0;0,136;-5,843;1;0,0454;145,028;0,374
0.66;1;5VuxWXbt7XENQCtE9TzpTv;0,337;0,669;194560;0,675;1,5e-05;0,109;-2,869;1;0,0337;160,911;0,262
0.57;2;2VdT56BGpdqNHUgOe1j5vc;0,186;0,601;206453;0,59;0;0,0942;-5,001;1;0,0569;151,952;0,274
0.57;5;0e7ipj03S05BNilyu5bRzt;0,117;0,587;218147;0,535;6,56e-05;0,131;-6,09;0;0,0898;159,847;0,14
0.72;5;5lZZmityu9TAjNvSY6GLhR;0,143;0,742;204360;0,84;0;0,133;-5,198;0;0,0471;138,032;0,287
0.54;4;09IOPhEh1OMe0HD9b36FJk;0,131;0,559;246987;0,761;1,6e-06;0,143;-4,041;0;0,0877;163,898;0,24
0.78;9;6IaieqiCVvsNvEt6Y7yOFa;0,493;0,792;206267;0,56;0;0,0849;-4,125;1;0,225;134,044;0,505
0.75;5;5ffntNJnJOeFv7b7DCd0Bw;0,597;0,767;216747;0,625;0;0,409;-6,193;1;0,0836;120,092;0,577
0.45;5;4H7WNRErSbONkM06blBoGc;0,414;0,479;204427;0,468;0;0,148;-5,396;1;0,0274;85,913;0,35
0.72;10;688QpQAwqsLdBR6lr13wK1;0,379;0,727;212467;0,774;2,47e-06;0,114;-5,246;0;0,0588;99,932;0,211
0.63;9;4qWCFTuNnmGNdY4egtb4ZY;0,354;0,645;228227;0,657;5,17e-06;0,213;-5,688;0;0,0334;104,931;0,136
0.78;7;1D2L6MefbXon28PzIk9I3r;0,269;0,802;211427;0,743;1,36e-06;0,121;-4,82;0;0,0474;146,03;0,877
0.63;11;1ZemPoaj7LBj1RAQrb89EC;0,135;0,651;261800;0,587;1,07e-05;0,149;-7,307;0;0,0421;121,838;0,317
0.66;4;32lItqlMi4LBhb4k0BaSaC;0,627;0,67;227533;0,654;1,02e-06;0,071;-5,944;1;0,153;180,024;0,438
0.57;5;0MrRAUcB8AZiB9ue2VOBYe;0,26;0,6;228147;0,767;0;0,0979;-4,232;0;0,0868;164,079;0,291
0.33;0;0R6Jlsq25eZB3Wftpxi3oF;0,751;0,341;112013;0,495;0,462;0,261;-10,251;0;0,0446;78,395;0,252
0.69;1;6SFStUDQZNaGPKWOx9ZiJB;0,0372;0,697;186987;0,683;0;0,137;-2,881;0;0,117;96,133;0,603
0.63;6;2og9I9rQwr2XdTLJUupfT1;0,0253;0,661;197939;0,725;0;0,123;-4,859;1;0,0563;119,927;0,605
0.51;5;2HGymMoOdB4ZYv0AAqYmgF;0,708;0,534;192520;0,815;0;0,111;-2,815;1;0,0278;159,848;0,564
0.72;7;0d0d2CuQSQDF7Q7vNhwA3i;0,558;0,749;263647;0,66;0;0,133;-6,143;1;0,241;123,96;0,542
0.48;8;7g7aSJiEcQP8s3PTzqM4Fj;0,0915;0,484;218499;0,782;0,00236;0,116;-5,674;1;0,298;95,401;0,307
0.66;2;68uKHxQzoY6gd7YSKJf21J;0,111;0,673;160667;0,76;0,00169;0,15;-6,847;1;0,186;150,225;0,934
0.78;8;6tuzPD1zPPvwMbGiD0TBay;0,00857;0,808;141474;0,836;0,00016;0,113;-2,3;1;0,0506;94,979;0,755
0.45;1;69b0SDYOymaqYwm3la237H;0,0568;0,464;202641;0,822;0;0,103;-1,881;1;0,294;79,973;0,722
0.75;1;6U2NuJILEOEpW2tVCuqKHb;0,188;0,772;242160;0,803;0;0,434;-3,035;1;0,0468;94,981;0,853
0.75;6;3TnhQSRwT3AVMdXw5JPq0x;0,178;0,762;228875;0,631;0;0,146;-4,837;1;0,0544;118,969;0,379
0.87;0;3uYDO9dPLTVrgfwg7EYXSf;0,0108;0,877;147905;0,435;1,88e-06;0,115;-8,131;1;0,136;98,008;0,589
0.60;6;3Wf2YGdYT8xVdNsQSoRKk9;0,518;0,625;189973;0,589;0;0,197;-6,627;0;0,0858;100,003;0,33
0.69;4;3DoBTwfr8yi2LN08SBpFkN;0,0372;0,706;217405;0,559;0;0,379;-5,216;0;0,0416;78,534;0,252
0.66;8;4BGmYEDOK1swwoxTtfmVZD;0,14;0,68;182745;0,785;0;0,309;-5,313;1;0,0615;152,962;0,319
0.69;1;1BuZAIO8WZpavWVbbq3Lci;0,0168;0,713;332301;0,831;0;0,118;-4,75;0;0,15;173,948;0,584
0.60;11;73F87Sqh6jQWucOOvz1WFx;0,0864;0,622;213040;0,621;9,8e-05;0,121;-4,924;0;0,129;158,946;0,567
0.66;0;1oUudyBYVGMIC8JXeIsFzq;0,104;0,691;193510;0,736;0;0,111;-4,993;1;0,0321;140,034;0,0395
0.72;2;6HJcuxVgYjxcYDnPG0ystc;0,53;0,729;214667;0,675;0;0,0985;-5,62;0;0,0415;116,016;0,332
0.48;4;3ZbJMlEL4Kcme0ONRO7Slx;0,0974;0,491;194533;0,617;0;0,27;-4,545;0;0,147;126,816;0,17
0.69;0;1hSOt9IeshMkuKP9ri4hOf;0,031;0,708;222097;0,701;0;0,392;-5,196;1;0,0328;120,932;0,504
0.78;0;5eQ9IwVa9EodrmIItRQpaA;0,371;0,799;243062;0,629;2,01e-06;0,15;-5,638;0;0,14;128,041;0,293
0.75;10;5Co8mnbtshK44Uh96aHxdu;0,314;0,755;186080;0,769;2,38e-06;0,0628;-5,658;0;0,186;114,966;0,642
0.90;11;2TtWdYXulGcHCeUJUWwZ4M;0,0303;0,903;281298;0,581;0,000291;0,102;-4,797;1;0,0686;139,998;0,264
0.84;4;0TCnOEVeLQMXOUrpPlM7uY;0,185;0,849;256341;0,699;0,00118;0,0954;-5,193;0;0,0574;100,989;0,0778
0.63;10;2OvV4NjEBRE9v8Oo7QeUCq;0,25;0,654;207857;0,547;0;0,0961;-6,598;1;0,127;173,981;0,507
0.60;7;083Qf6hn6sFL6xiOHlZUyn;0,0228;0,623;193924;0,851;0;0,12;-3,111;1;0,0409;100,063;0,4
0.78;4;6nI74KsH94IN0J2vp5shdT;0,0544;0,803;292727;0,64;4,77e-05;0,342;-4,527;0;0,0279;131,986;0,038
0.66;5;0ptaq4BSl6jrXfGyLzJjYE;0,0302;0,686;174173;0,744;0;0,0486;-7,122;0;0,111;121,839;0,637
0.72;1;1BuTNbYxxFYezD1tT8AJR9;0,0329;0,741;169380;0,863;1,16e-06;0,0669;-4,049;1;0,0527;99,981;0,864
0.87;11;4669wTPqp7Xwz2H7v4QKi1;0,0129;0,898;246449;0,751;0;0,363;-4,646;1;0,148;129,972;0,462
0.90;3;0SaYeGhSXN0dDWstyNTQ56;0,304;0,917;218360;0,476;0;0,103;-6,621;1;0,0655;93,987;0,87
0.84;5;0b9oOr2ZgvyQu88wzixux9;0,117;0,854;225773;0,463;0;0,354;-6,159;1;0,137;120,024;0,549
0.57;7;0IEUbDOzcwi6Ju1ZAJ23rk;0,683;0,58;189133;0,491;0;0,122;-5,156;1;0,0473;83,81;0,843
0.69;6;19MBk3PbNFE36wqIqkMq9H;0,0294;0,702;205209;0,844;0;0,38;-4,054;0;0,0769;100,043;0,786
0.57;6;4hQ6UGyWQIGJmHSo0J88JW;0,0945;0,601;207905;0,724;1,68e-06;0,12;-4,856;1;0,0486;102,061;0,508
0.57;0;5Z5nbOXhsSbySVC7WUc6y9;0,0626;0,601;312347;0,863;0;0,0717;-4,31;1;0,0685;130,189;0,676
0.57;7;0b93tWwuoAC0nXe1CfR30I;0,243;0,581;354640;0,767;0,00131;0,141;-5,026;0;0,0527;120,07;0,673
0.69;8;1t67WYNfUxfOiwaz7SJ66b;0,057;0,714;208640;0,585;0,00444;0,144;-4,57;1;0,0419;77,104;0,842
0.57;9;2URDbWGmPz3vhagl25p8OC;0,0411;0,584;212093;0,835;0,0147;0,199;-4,326;0;0,0297;142,2;0,781
0.36;7;2HbYLDA1SigY1ilC94ieVu;0,00169;0,372;158040;0,865;0,00293;0,127;-4,288;0;0,0513;176,689;0,594
0.48;2;0U6Vg6RUmzADUO0Y9fVKft;0,129;0,492;173627;0,564;1,73e-05;0,131;-5,811;1;0,0278;92,544;0,0896
0.72;8;1YNQscOx6OqBQjxgJVhEeW;0,0164;0,728;221153;0,69;0;0,104;-4,344;0;0,0524;94,028;0,415
0.60;10;5rqQTEIVK2PTuXU9GI2wT0;0,346;0,602;180013;0,601;0,349;0,0735;-5,742;1;0,0303;145,075;0,553
0.51;0;60T4FDF1tTcFlXkI08FFhL;0,00944;0,514;182560;0,773;0,00326;0,387;-3,754;1;0,0388;103,943;0,445
0.54;7;6hkfgHhYXyDVYahUOZhGRd;0,0295;0,542;185907;0,766;0,0802;0,396;-5,411;1;0,0282;88,062;0,643
0.66;5;7aiKdAM9WYW3GzWSA9OXIl;0,312;0,675;271613;0,681;0;0,304;-5,728;0;0,0356;106,521;0,675
0.45;9;3PhbzvTllkq1rkULafc6ns;0,624;0,476;217720;0,555;3,98e-05;0,126;-6,551;1;0,0404;131,497;0,426
0.36;3;7boPPE857KEqCIHNwFkDop;0,192;0,365;203400;0,692;1,51e-06;0,0862;-4,586;0;0,0671;89,998;0,372
0.81;7;3bH4HzoZZFq8UpZmI2AMgV;0,325;0,828;216015;0,689;0,0384;0,0808;-7,878;1;0,0326;123,931;0,853
0.66;1;1j6xOGusnyXq3l6IryKF3G;0,0482;0,681;220117;0,788;0;0,0753;-4,323;1;0,0785;170,019;0,839
0.66;1;2BJSMvOGABRxokHKB0OI8i;0,191;0,674;153800;0,649;0;0,122;-8,433;0;0,199;153,069;0,48
0.75;3;5cF0dROlMOK5uNZtivgu50;0,109;0,775;208787;0,613;2,33e-05;0,134;-4,586;0;0,0542;100,066;0,797
0.66;1;2ZrHbO88rM6Ijeg0aJmSzl;0,752;0,675;190533;0,604;0;0,111;-6,266;1;0,193;168,034;0,456
0.84;6;1lsBTdE6MGsKeZCD6llNu7;0,193;0,856;180493;0,632;0;0,0688;-3,692;0;0,074;112,009;0,697
0.72;8;3L0IKstjUgDFVQAbQIRZRv;0,0119;0,725;192027;0,723;0;0,086;-6,067;0;0,16;140,003;0,509
0.84;1;6wmAHw1szh5RCKSRjiXhPe;0,211;0,845;200853;0,561;3,49e-06;0,0383;-5,253;0;0,0778;109,974;0,811
0.72;4;3K6U7TamNyVSWcFH8pCQHX;0,0315;0,724;180560;0,45;1,36e-05;0,111;-5,763;0;0,0496;140,981;0,464
0.63;8;01k24g94i1JvkFLQmVEdCd;0,0615;0,647;189000;0,853;0;0,062;-4,516;1;0,0904;103,846;0,618
0.48;8;1etiUDkISHELzQGMY79ryt;0,275;0,504;201799;0,821;0;0,0418;-3,356;1;0,0598;155,131;0,458
0.75;10;6qNALlmZa1ESnCxJmXE1K9;0,314;0,755;186080;0,769;2,38e-06;0,0628;-5,658;0;0,186;114,966;0,642
0.63;2;1s9DTymg5UQrdorZf43JQm;0,0268;0,657;206333;0,668;0;0,32;-6,208;1;0,137;162,995;0,226
0.81;9;3eIRxkHV1xKsSJ8WWFfGjE;0,00875;0,84;188850;0,488;8,39e-05;0,0474;-7,717;1;0,168;95,987;0,307
0.66;6;475jSz0H6U3duJyNiDS0tT;0,139;0,687;207013;0,604;0;0,203;-5,005;0;0,0663;78,487;0,308
0.54;5;3rq5w4bQGigXOfdN30ATJt;0,186;0,55;272394;0,537;0,00025;0,202;-7,588;1;0,0325;85,014;0,432
0.66;0;1dNyRyz1QBN9kO1etUs1PI;0,169;0,673;169295;0,449;0,00115;0,0731;-9,727;1;0,298;161,925;0,216
0.78;3;7vuTcvFnvlqWlWb4u60nvY;0,0696;0,786;180231;0,712;0;0,236;-5,349;0;0,0677;130,144;0,795
0.57;11;22ppznuzVF9LKamaaqMMqu;0,0648;0,589;183676;0,758;0;0,606;-4,578;0;0,117;101,037;0,589
0.81;6;6zBdVVksaTQeAzwfszbovz;0,00512;0,835;171080;0,698;1,88e-06;0,382;-6,52;1;0,111;105,997;0,664
0.42;11;07qlsG6DYRLBbovwca9Vbr;0,783;0,451;177886;0,279;0;0,103;-9,953;1;0,03;74,786;0,424
0.42;11;32iYwQ4OYiurnGnOfJ1aEh;0,377;0,437;239947;0,481;0;0,33;-9,681;0;0,237;83,606;0,216
0.66;9;1HXy5I3HTWq8OvxCn0z7G7;0,263;0,677;179507;0,556;0;0,105;-6,544;1;0,0306;80,009;0,521
0.72;8;0s3P5PImfDZYWIseR3b39D;0,104;0,73;182134;0,692;5,42e-06;0,106;-5,432;1;0,0695;109,08;0,76
0.87;8;2VKf0WEOpq06JE5PTNr9wa;0,0966;0,875;163200;0,878;0;0,333;-5,358;1;0,179;100,042;0,381
0.87;10;1u0CD4fcBUB1xrG9fNgejh;0,136;0,88;200373;0,728;5,42e-05;0,337;-6,939;0;0,205;160,976;0,715
0.96;5;1wsf1YFQSYND45y0GzJmf7;0,035;0,964;142273;0,346;0;0,108;-9,309;0;0,53;119,958;0,562
0.51;0;7BwxbmYFy0l3ROHDjV2c14;0,0367;0,54;237240;0,367;0;0,0433;-14,238;1;0,0277;70,276;0,252
0.39;0;1AhDOtG9vPSOmsWgNW0BEY;0,271;0,414;354320;0,404;0;0,3;-9,928;0;0,0499;71,105;0,224
0.63;0;6752EZMgXswvRBH3N2PilO;0,174;0,649;219683;0,895;1,95e-06;0,095;-1,358;1;0,0394;174,074;0,664
0.96;5;6vN77lE9LK6HP2DewaN6HZ;0,035;0,964;142273;0,346;0;0,108;-9,309;0;0,53;119,958;0,562
0.54;2;3aW0ds4A4tSQDIp75FqWTo;0,00267;0,557;242334;0,719;0;0,306;-4,515;0;0,0372;77,501;0,344
0.57;6;514rhnksEwHUh6LxXsQ4Y9;0,0984;0,6;210240;0,683;1,26e-06;0,11;-6,271;1;0,0493;102,036;0,494
0.66;1;4F1yvJfQ7gJkrcgFJQDjOr;0,339;0,689;191680;0,584;0;0,297;-5,768;0;0,119;156,572;0,676
0.72;11;6kPJZM97LwdG9QIsT7khp6;0,0441;0,737;222653;0,636;6,66e-05;0,35;-4,546;0;0,0437;105,005;0,565
0.81;1;6XlSyYFTU1nodeWwwzVgTV;0,181;0,831;202853;0,713;0;0,0572;-3,646;0;0,094;132,109;0,69
0.54;1;48XfojJC87VKLlUotYV0Gm;0,372;0,57;242293;0,422;0;0,127;-7,561;0;0,0422;113,007;0,169
0.75;0;1trFxVLL8WKhYap543e74l;0,0268;0,769;218615;0,817;9,95e-05;0,084;-4,092;0;0,0339;139,979;0,866
0.72;5;2XVilv6s9GETnw9PG4T9Mz;0,205;0,74;219600;0,74;0;0,107;-3,647;0;0,0686;93,95;0,717
0.69;7;5cuRYDNIcSu5noyXQpULKg;0,556;0,708;200613;0,517;0;0,0992;-7,466;1;0,0618;87,992;0,457
0.66;11;38td8VabuKlQt72Q2VnhbO;0,153;0,664;230063;0,688;9,14e-05;0,173;-6,466;0;0,0543;106,022;0,65
0.51;5;01dmH2IPkrLNWIMPNXlreE;0,214;0,519;211224;0,828;0;0,0571;-5,523;1;0,365;139,413;0,929
0.63;9;645YBsxhFPSOKxGep3uHLv;0,0487;0,636;221529;0,876;0;0,0728;-4,652;1;0,0617;149,932;0,759
0.51;1;22ryCgQttpV7oCrn7llGRu;0,103;0,541;275696;0,661;0;0,0779;-5,838;1;0,0889;149,926;0,285
0.81;1;4lRwa7PKcGIuJMwtPIYKdy;0,0237;0,813;232966;0,875;0;0,288;-2,92;0;0,0918;99,004;0,756
0.72;3;4kWO6O1BUXcZmaxitpVUwp;0,374;0,747;215760;0,834;0;0,0586;-2,867;0;0,045;128,005;0,687
0.63;9;4CvId64YZSB0RfRdfzPIQU;0,0238;0,656;281521;0,883;0;0,0481;-4,294;0;0,0737;129,947;0,46
0.69;9;5cepAtqnEQ6yVG6088zMMu;0,328;0,722;184720;0,738;1,47e-05;0,198;-6,073;0;0,247;198,075;0,748
0.75;1;6ePyl2ns4b7MVYhjsj32ZK;0,554;0,775;196998;0,271;0,00285;0,112;-9,131;0;0,092;104,001;0,204
0.69;6;5p10VwQ8LRoyTc8LFrvPw6;0,327;0,711;284981;0,903;0;0,0887;-2,723;0;0,247;140,015;0,467
